# Model-estimated failure probability based on synthetic demonstration data; not a validated real-world failure probability.
asset_id,asset_type,substation,location,latitude,longitude,age_years,temperature,temperature_trend,vibration,oil_quality,load_percentage,maintenance_days_ago,maintenance_count,previous_failures,weather_severity,humidity,wind_speed,rainfall,historical_incidents,criticality,downstream_customers,critical_facilities,neighbor_count,failure_within_horizon,failure_probability,failure_risk_percent,risk_category
CAP-164,capacitor_bank,Padra Substation,Padra,22.25585,73.28084,38.8,69.0,stable,4.65,62.0,58.9,289,4,1,22.3,55.2,12.7,63.1,1,Medium,2196,2,6,1,0.9824838261548363,98.25,HIGH
TX-323,transformer,Baroda South Substation,Baroda South,21.94667,73.28865,32.6,59.2,stable,4.05,71.3,74.0,153,2,0,66.4,65.3,17.7,0.0,0,High,1575,2,2,1,0.9480081731810066,94.8,MEDIUM
TX-324,transformer,Halol Substation,Halol,22.41135,73.37445,11.1,60.5,rising,3.95,75.4,81.9,251,7,0,56.5,45.5,7.9,31.9,0,Medium,1643,0,3,1,0.11018410705624496,11.02,MEDIUM
TX-325,transformer,Karjan Substation,Karjan,22.46784,72.9109,4.8,51.8,rising,2.69,87.1,80.2,159,5,0,62.0,42.1,13.5,86.6,0,Medium,1255,1,1,0,0.00136476216974025,0.14,LOW
RCL-161,recloser,Anand Substation,Anand,22.58956,73.01122,30.1,53.3,rising,3.62,82.4,70.6,212,3,0,24.5,51.1,18.8,78.1,1,Low,288,0,5,0,0.01034599461462836,1.03,LOW
FDR-283,feeder,Anand Substation,Anand,22.34585,73.00901,28.4,60.2,stable,3.7,73.0,71.4,275,0,0,21.6,60.9,31.0,16.5,0,Low,149,0,5,1,0.9524867788213882,95.25,MEDIUM
TX-326,transformer,Baroda North Substation,Baroda North,22.51937,72.95342,36.5,67.7,rising,4.98,45.0,63.8,182,4,3,48.9,42.5,19.9,0.0,3,Low,235,0,3,1,0.9885855808452148,98.86,HIGH
FDR-284,feeder,Bharuch Substation,Bharuch,22.38631,73.25614,2.0,50.4,stable,3.01,80.4,66.8,182,5,0,59.1,49.1,18.9,73.5,0,Medium,996,0,1,0,0.0008625320732722671,0.09,LOW
TX-327,transformer,Bharuch Substation,Bharuch,22.42173,73.08443,19.8,51.4,rising,3.04,86.0,62.2,196,7,0,10.0,47.9,24.6,25.5,0,Medium,1079,2,3,0,0.00434104274095285,0.43,LOW
TX-328,transformer,Nadiad Substation,Nadiad,22.59183,73.3014,32.1,63.4,rising,4.17,74.4,62.9,214,4,0,66.0,44.4,7.3,46.6,0,Low,486,0,2,1,0.9748125584618632,97.48,MEDIUM
BRK-189,breaker,Padra Substation,Padra,21.9261,72.9061,43.6,73.1,stable,5.0,59.4,73.2,269,4,1,22.6,63.3,10.6,27.3,1,Low,935,0,2,1,0.9692727114819865,96.93,MEDIUM
FDR-285,feeder,Nadiad Substation,Nadiad,22.5796,72.94733,3.4,46.1,falling,2.8,82.0,67.5,104,6,0,23.5,40.5,30.3,15.6,0,Medium,1497,1,4,0,0.0008552256084429281,0.09,LOW
TX-329,transformer,Baroda North Substation,Baroda North,21.97545,73.08075,15.4,53.6,rising,3.19,84.8,69.4,231,4,0,51.3,67.3,30.5,85.5,0,Medium,1820,1,6,0,0.003923271163260763,0.39,LOW
BRK-190,breaker,Vadodara Central Substation,Vadodara Central,22.22607,73.01299,37.1,63.4,rising,4.33,71.3,80.5,29,6,0,26.1,55.8,0.0,76.2,1,Medium,1818,0,1,1,0.9733138869334766,97.33,MEDIUM
TX-330,transformer,Bharuch Substation,Bharuch,22.30153,72.96468,42.7,56.6,stable,3.71,65.4,62.7,161,4,0,8.8,55.6,11.3,114.9,0,Low,1232,0,4,1,0.9876671027942221,98.77,HIGH
TX-331,transformer,Anand Substation,Anand,22.53716,73.34083,31.5,59.7,stable,3.06,77.9,42.7,222,6,0,58.5,55.1,9.3,49.6,0,Low,328,2,2,0,0.02144588864087799,2.14,LOW
TX-332,transformer,Halol Substation,Halol,22.41075,73.47506,42.6,64.4,stable,4.09,65.2,79.9,82,5,0,52.5,46.8,37.9,99.9,0,High,2430,2,4,1,0.9953899116037939,99.54,CRITICAL
FDR-286,feeder,Halol Substation,Halol,22.14027,73.13652,27.4,63.7,falling,4.29,68.5,82.1,220,5,0,36.2,45.6,11.4,48.8,0,Medium,1208,1,6,1,0.9555248748486485,95.55,MEDIUM
BRK-191,breaker,Padra Substation,Padra,22.21809,72.92969,9.3,59.1,falling,3.55,79.6,71.1,159,6,0,55.8,56.2,27.2,26.3,0,Medium,963,0,1,0,0.0038246942738490277,0.38,LOW
TX-333,transformer,Anand Substation,Anand,22.00104,73.12541,26.9,63.5,rising,4.33,71.3,62.6,279,5,0,48.4,85.0,4.5,39.7,0,Low,134,1,2,1,0.981875026875501,98.19,HIGH
TX-334,transformer,Nadiad Substation,Nadiad,22.37905,72.94282,31.5,66.6,rising,4.75,67.6,71.1,275,3,0,79.3,27.5,4.8,79.0,0,Low,428,0,5,1,0.9880459400356685,98.8,HIGH
TX-335,transformer,Halol Substation,Halol,22.40759,72.9946,42.7,64.3,rising,4.74,62.9,74.0,260,4,0,31.6,63.9,26.6,64.4,1,High,1986,3,5,1,0.9935687999968746,99.36,HIGH
TX-336,transformer,Bharuch Substation,Bharuch,21.91895,73.30129,7.7,57.1,stable,3.69,71.2,66.0,128,4,0,29.4,66.1,3.8,0.0,1,Low,20,0,5,0,0.00325858036955699,0.33,LOW
TX-337,transformer,Baroda North Substation,Baroda North,22.10857,72.90506,10.9,54.4,rising,2.53,91.0,60.0,107,5,0,44.9,22.0,16.4,65.7,0,Low,619,0,4,0,0.001961064188802693,0.2,LOW
TX-338,transformer,Bharuch Substation,Bharuch,22.44255,72.97125,34.0,62.6,stable,4.18,69.6,82.1,211,6,0,32.5,55.4,26.7,13.3,0,Low,905,0,3,1,0.9712513158093354,97.13,MEDIUM
TX-339,transformer,Nadiad Substation,Nadiad,22.21256,73.39523,36.6,64.7,rising,5.0,51.5,94.1,258,4,3,58.5,51.6,29.3,0.0,3,Medium,1249,1,5,1,0.9963140700466434,99.63,CRITICAL
FDR-287,feeder,Karjan Substation,Karjan,21.93249,73.38577,31.7,58.6,stable,4.53,58.7,94.9,252,4,0,30.9,90.2,18.8,39.5,0,Low,20,0,6,1,0.9064685440021861,90.65,MEDIUM
CAP-165,capacitor_bank,Godhra Substation,Godhra,22.05014,73.19019,28.1,57.3,stable,3.33,79.2,64.7,155,6,0,58.7,55.4,25.2,101.3,0,High,1284,1,2,0,0.02009486206103361,2.01,LOW
TX-340,transformer,Bharuch Substation,Bharuch,22.22276,73.26005,8.8,53.2,rising,2.41,87.9,36.7,100,6,0,66.1,58.2,24.8,27.6,0,Medium,1199,2,2,0,0.0007606164552737194,0.08,LOW
FDR-288,feeder,Bharuch Substation,Bharuch,22.1933,73.41194,19.6,61.3,rising,4.25,69.4,69.8,195,7,0,58.8,57.7,4.2,2.9,0,Medium,1377,0,5,0,0.052897907602581486,5.29,LOW
FDR-289,feeder,Nadiad Substation,Nadiad,22.33979,72.90542,31.9,57.5,stable,4.04,73.6,76.1,119,2,0,70.7,42.8,20.7,0.0,0,Low,379,0,4,1,0.8676527470933822,86.77,MEDIUM
TX-341,transformer,Baroda South Substation,Baroda South,21.95269,73.20544,7.3,55.4,stable,3.53,80.0,76.9,153,4,0,41.6,58.3,7.2,23.9,0,Medium,921,1,3,0,0.00143865922950539,0.14,LOW
CAP-166,capacitor_bank,Nadiad Substation,Nadiad,22.01482,72.98372,42.5,59.9,stable,3.63,65.4,52.5,152,5,0,17.6,44.3,34.2,65.0,0,High,2633,1,1,1,0.9862523564418374,98.63,HIGH
FDR-290,feeder,Nadiad Substation,Nadiad,22.28733,73.1496,12.9,64.9,rising,4.44,66.0,79.1,239,0,0,28.5,48.8,25.5,57.5,0,Medium,893,0,1,0,0.011024358257937638,1.1,LOW
TX-342,transformer,Halol Substation,Halol,22.2024,73.24169,30.9,71.1,stable,5.31,54.9,64.2,309,3,3,42.5,47.2,24.5,0.0,4,Low,187,0,3,1,0.9860292119391271,98.6,HIGH
FDR-291,feeder,Anand Substation,Anand,22.47295,73.12454,36.4,63.1,stable,5.1,50.4,78.9,301,3,3,60.9,54.7,31.6,72.4,3,Low,267,0,4,1,0.9957232684660312,99.57,CRITICAL
TX-343,transformer,Baroda South Substation,Baroda South,22.3181,73.26047,7.0,54.6,stable,2.67,76.7,73.8,241,5,0,83.8,47.6,35.1,38.4,0,Low,699,0,3,0,0.0015651959310559137,0.16,LOW
TX-344,transformer,Godhra Substation,Godhra,22.24626,73.15536,7.0,52.3,stable,3.54,81.8,81.1,206,6,0,39.0,57.6,22.0,94.8,0,Low,20,0,4,0,0.0021754841018241586,0.22,LOW
FDR-292,feeder,Godhra Substation,Godhra,21.96492,73.16894,15.3,53.1,stable,3.33,82.5,78.7,267,5,0,45.5,34.3,18.9,28.9,0,Medium,1337,0,5,0,0.1685084136877206,16.85,MEDIUM
FDR-293,feeder,Bharuch Substation,Bharuch,22.2709,73.15277,24.3,65.1,stable,4.64,61.6,89.1,288,3,0,77.2,58.9,25.9,59.2,0,Medium,1162,0,1,0,0.03576502097978369,3.58,LOW
TX-345,transformer,Godhra Substation,Godhra,22.48221,73.02762,19.8,49.2,stable,3.14,74.5,58.4,138,5,0,16.4,83.1,19.1,12.0,1,Low,521,0,3,0,0.004758684867569194,0.48,LOW
TX-346,transformer,Padra Substation,Padra,22.0834,73.44362,31.2,53.0,rising,3.29,80.9,63.7,182,7,0,28.6,95.2,5.8,50.2,0,Medium,1933,1,4,1,0.9466387838453146,94.66,MEDIUM
FDR-294,feeder,Karjan Substation,Karjan,22.33348,73.4635,25.4,66.0,stable,4.98,62.1,66.5,232,5,1,70.8,39.6,24.5,57.7,1,Low,279,1,3,0,0.0273862744854806,2.74,LOW
FDR-295,feeder,Halol Substation,Halol,22.10947,73.22427,37.3,66.2,rising,4.39,71.1,70.2,165,4,0,4.3,65.0,26.5,0.0,0,High,1914,3,2,0,0.017274442445425166,1.73,LOW
RCL-162,recloser,Halol Substation,Halol,22.59025,73.19501,5.4,52.7,falling,2.76,86.5,48.7,204,6,0,38.0,55.7,20.4,8.5,0,Medium,1243,1,5,0,0.0009931436783445714,0.1,LOW
TX-347,transformer,Bharuch Substation,Bharuch,22.27692,72.9124,29.9,70.4,stable,4.92,55.6,55.2,199,2,0,35.7,77.0,0.6,18.7,0,Low,273,0,5,0,0.7875583998515568,78.76,MEDIUM
RCL-163,recloser,Anand Substation,Anand,22.45832,73.41335,1.9,59.4,rising,3.35,81.1,69.7,257,1,1,32.3,47.4,31.5,32.9,1,Low,563,1,5,0,0.0035656330419331075,0.36,LOW
TX-348,transformer,Bharuch Substation,Bharuch,22.28119,73.48526,18.6,56.4,falling,2.92,85.1,70.0,77,6,0,55.1,41.1,31.0,18.7,0,Medium,1453,1,3,0,0.002591035721034803,0.26,LOW
CAP-167,capacitor_bank,Vadodara Central Substation,Vadodara Central,22.49868,73.22682,4.8,47.8,stable,2.34,85.7,51.6,175,5,0,27.1,55.9,43.0,1.1,0,High,1863,1,1,0,0.0008827280595419366,0.09,LOW
BRK-192,breaker,Vadodara Central Substation,Vadodara Central,22.57433,72.92248,4.6,55.6,rising,2.89,87.4,73.2,65,3,1,16.9,40.9,36.9,4.0,1,Low,1011,0,3,0,0.001416351658569863,0.14,LOW
FDR-296,feeder,Baroda South Substation,Baroda South,22.50219,73.27602,10.2,52.7,falling,3.33,73.1,74.1,132,7,0,61.9,50.8,24.3,75.7,0,Low,448,0,6,0,0.004976730710862723,0.5,LOW
TX-349,transformer,Baroda South Substation,Baroda South,22.58958,73.3733,23.4,56.1,falling,3.37,75.4,66.7,98,6,0,23.3,27.2,23.5,59.7,0,Medium,1492,0,5,0,0.0076407636131423885,0.76,LOW
CAP-168,capacitor_bank,Nadiad Substation,Nadiad,22.5392,73.46525,10.2,63.2,stable,4.65,63.0,85.8,247,4,0,0.0,56.5,28.1,42.6,0,Low,20,0,5,0,0.012522465539407505,1.25,LOW
FDR-297,feeder,Vadodara Central Substation,Vadodara Central,22.05056,73.06243,2.7,47.2,stable,2.89,89.7,74.6,225,5,0,18.2,80.2,18.8,50.9,0,Medium,1348,1,5,0,0.0012576069144945939,0.13,LOW
TX-350,transformer,Padra Substation,Padra,22.02987,72.90839,5.3,55.4,rising,3.18,80.4,66.7,81,4,0,16.4,84.9,15.9,18.8,0,Low,293,0,2,0,0.0016835636544415818,0.17,LOW
BRK-193,breaker,Godhra Substation,Godhra,21.99488,73.24274,2.6,47.1,stable,2.28,81.0,72.1,150,3,0,30.3,87.5,26.0,41.6,0,Medium,1212,0,6,0,0.0031958987380915076,0.32,LOW
RCL-164,recloser,Karjan Substation,Karjan,22.51922,73.29305,3.6,47.2,rising,2.14,95.9,76.4,84,6,0,57.7,58.9,3.7,47.3,0,High,2336,0,4,0,0.0015285105592572584,0.15,LOW
TX-351,transformer,Anand Substation,Anand,22.35356,72.90924,5.9,59.9,stable,3.18,74.8,34.6,141,3,0,46.2,63.3,17.4,44.5,0,High,2493,2,1,0,0.003960617355322812,0.4,LOW
TX-352,transformer,Karjan Substation,Karjan,22.40414,72.91446,30.2,52.1,rising,3.63,82.3,67.2,103,4,0,42.7,36.5,24.7,30.0,0,Low,628,0,3,0,0.008320041477806694,0.83,LOW
TX-353,transformer,Bharuch Substation,Bharuch,22.16556,72.93527,43.0,64.6,falling,4.89,60.3,92.1,286,4,1,26.9,39.9,15.7,3.3,1,High,2248,1,4,1,0.9580466176341351,95.8,MEDIUM
FDR-298,feeder,Nadiad Substation,Nadiad,22.33773,73.40016,29.9,62.3,falling,3.69,77.4,72.0,196,6,0,56.5,34.8,27.3,47.2,0,High,1388,2,6,0,0.007144970771191772,0.71,LOW
RCL-165,recloser,Nadiad Substation,Nadiad,22.43295,72.90119,2.7,51.1,rising,3.17,74.9,78.3,139,5,0,36.0,67.4,32.3,0.0,0,Low,443,0,2,0,0.0012625916932538412,0.13,LOW
FDR-299,feeder,Vadodara Central Substation,Vadodara Central,22.04108,73.17405,11.5,48.3,rising,2.73,92.0,49.0,127,6,0,44.7,92.0,21.6,60.3,0,Medium,1021,1,4,0,0.016853483226854846,1.69,LOW
BRK-194,breaker,Karjan Substation,Karjan,22.52322,73.33381,24.8,62.5,rising,4.78,74.1,100.5,191,2,0,34.9,55.2,21.2,96.7,0,Medium,994,0,1,1,0.9867632549175259,98.68,HIGH
FDR-300,feeder,Baroda North Substation,Baroda North,22.32505,73.05023,29.4,65.7,rising,4.89,56.6,83.5,287,7,0,46.4,52.1,14.8,57.1,0,Low,968,0,5,1,0.9806088116516632,98.06,MEDIUM
BRK-195,breaker,Vadodara Central Substation,Vadodara Central,22.38218,73.4429,32.7,65.8,stable,4.37,70.4,68.0,214,3,0,23.2,59.2,0.0,83.6,1,Medium,1893,0,3,1,0.9675921960043867,96.76,MEDIUM
BRK-196,breaker,Bharuch Substation,Bharuch,22.50639,73.13855,10.8,61.1,rising,3.32,78.5,66.7,210,7,0,32.4,33.2,13.4,85.6,0,High,2013,2,6,0,0.008176330183535169,0.82,LOW
TX-354,transformer,Karjan Substation,Karjan,22.20466,73.09506,24.0,61.1,rising,3.94,74.6,68.4,109,6,1,65.4,42.5,22.1,76.1,1,Medium,1661,0,4,0,0.04399710087470642,4.4,LOW
BRK-197,breaker,Nadiad Substation,Nadiad,21.95815,73.4995,20.4,61.5,falling,3.26,75.4,62.1,286,4,0,42.4,54.1,4.0,55.9,0,Low,945,0,4,0,0.04022615096053059,4.02,LOW
TX-355,transformer,Bharuch Substation,Bharuch,22.25745,73.40659,42.9,70.0,falling,5.27,48.9,55.2,267,1,1,71.0,59.5,22.3,127.1,1,Low,309,1,4,1,0.9963705183616126,99.64,CRITICAL
TX-356,transformer,Halol Substation,Halol,22.00557,73.10177,16.9,56.5,falling,4.18,68.7,82.0,243,4,0,52.2,73.0,4.2,29.4,0,Medium,1580,0,1,0,0.020337507357705585,2.03,LOW
CAP-169,capacitor_bank,Karjan Substation,Karjan,22.31073,73.0725,8.6,61.3,stable,3.81,77.8,67.3,227,7,0,59.0,61.4,29.9,1.7,1,Medium,1223,1,6,0,0.002705069999587161,0.27,LOW
FDR-301,feeder,Baroda South Substation,Baroda South,21.93567,73.26678,24.6,66.9,stable,4.63,69.3,74.4,209,5,0,42.1,64.3,12.0,24.3,0,Low,164,0,4,0,0.03430074873299828,3.43,LOW
FDR-302,feeder,Godhra Substation,Godhra,22.42515,73.19783,17.9,59.1,rising,3.35,76.6,84.5,198,6,1,14.7,61.2,19.3,26.6,1,High,3015,1,1,1,0.9680572115025748,96.81,MEDIUM
CAP-170,capacitor_bank,Padra Substation,Padra,22.57074,73.10444,18.1,62.5,stable,4.18,74.9,87.0,156,7,0,48.5,37.7,2.5,0.0,0,Low,20,0,2,1,0.10407448992159819,10.41,MEDIUM
TX-357,transformer,Baroda North Substation,Baroda North,22.34362,73.13052,37.8,57.8,rising,3.94,76.8,77.8,231,0,0,50.1,77.6,20.6,77.1,0,Low,710,1,5,1,0.9745447001675677,97.45,MEDIUM
BRK-198,breaker,Padra Substation,Padra,22.57481,72.99736,19.4,58.4,falling,3.71,79.8,88.9,169,4,0,20.8,66.9,9.3,90.6,0,Low,446,0,4,0,0.21802585519545095,21.8,MEDIUM
FDR-303,feeder,Anand Substation,Anand,22.48711,73.43679,16.5,58.3,stable,3.59,74.6,58.0,197,7,0,52.1,17.4,4.6,89.2,0,High,1974,2,1,0,0.04118050333703589,4.12,LOW
FDR-304,feeder,Anand Substation,Anand,22.32048,73.38569,42.4,68.7,stable,4.7,54.1,74.0,345,4,1,34.3,56.4,23.3,11.9,2,Low,324,0,4,1,0.9951175090528774,99.51,CRITICAL
TX-358,transformer,Godhra Substation,Godhra,22.45107,73.41331,31.7,61.2,stable,4.37,63.2,75.0,330,4,0,50.4,62.5,18.5,45.4,0,Medium,530,1,5,1,0.9773988071381126,97.74,MEDIUM
FDR-305,feeder,Padra Substation,Padra,22.20459,73.34289,20.8,55.7,stable,3.71,76.6,78.4,226,6,0,50.6,68.0,6.7,45.0,0,Low,20,0,3,0,0.010241168372643288,1.02,LOW
BRK-199,breaker,Vadodara Central Substation,Vadodara Central,22.48838,73.20195,3.7,59.3,rising,3.88,71.0,63.2,223,3,0,29.9,61.3,19.7,0.0,0,Medium,2183,1,1,0,0.012493686967122804,1.25,LOW
FDR-306,feeder,Baroda South Substation,Baroda South,22.04577,73.22909,34.1,64.2,stable,4.52,70.0,80.5,269,6,0,42.2,65.7,26.2,81.4,1,High,1867,3,3,0,0.040834851442753374,4.08,LOW
FDR-307,feeder,Baroda South Substation,Baroda South,22.23199,73.24663,3.3,53.8,stable,3.02,93.2,68.3,61,4,0,29.5,47.7,26.3,40.4,0,Medium,1338,2,2,0,0.001138458645542167,0.11,LOW
RCL-166,recloser,Bharuch Substation,Bharuch,22.48611,73.17326,33.5,63.0,rising,4.24,66.3,57.4,236,3,1,52.8,29.4,7.7,43.4,1,High,2809,0,6,1,0.6084830885610896,60.85,MEDIUM
TX-359,transformer,Baroda South Substation,Baroda South,22.48488,73.47321,4.3,49.1,stable,2.42,87.4,72.7,79,5,0,40.1,41.1,9.6,60.9,0,Medium,1481,1,1,1,0.001458588157203085,0.15,LOW
FDR-308,feeder,Baroda South Substation,Baroda South,22.21195,73.36712,44.3,63.4,rising,4.32,65.9,96.7,201,3,0,42.1,60.7,18.6,0.0,1,Low,561,1,2,1,0.9908716663727349,99.09,HIGH
BRK-200,breaker,Anand Substation,Anand,22.33105,73.26765,9.1,57.1,stable,3.32,74.6,67.2,181,4,1,60.1,56.3,17.5,47.8,1,Medium,1743,0,3,0,0.003647048695399408,0.36,LOW
TX-360,transformer,Karjan Substation,Karjan,22.28708,73.08223,44.6,64.4,stable,4.71,59.8,95.7,295,3,3,48.5,40.4,13.9,66.2,3,Low,663,0,2,1,0.9957469308413366,99.57,CRITICAL
FDR-309,feeder,Nadiad Substation,Nadiad,22.53288,73.36598,1.0,56.3,stable,3.15,78.3,71.1,93,1,0,59.7,33.7,13.8,79.9,0,Low,188,0,1,0,0.0017137088004797465,0.17,LOW
CAP-171,capacitor_bank,Godhra Substation,Godhra,22.12999,73.33075,26.7,57.7,rising,3.97,76.1,79.7,187,4,0,49.0,39.7,28.3,6.4,1,Medium,1898,0,3,0,0.017105458338600294,1.71,LOW
TX-361,transformer,Vadodara Central Substation,Vadodara Central,22.42686,72.95428,35.5,61.9,stable,4.0,63.7,72.0,325,6,0,28.8,56.3,15.8,0.0,0,Low,173,1,3,0,0.0976331009377665,9.76,MEDIUM
TX-362,transformer,Bharuch Substation,Bharuch,22.31017,73.00849,28.1,62.8,rising,3.71,70.3,70.8,261,4,0,59.1,67.3,12.5,0.0,0,Medium,903,1,1,1,0.9619308373059712,96.19,MEDIUM
BRK-201,breaker,Baroda North Substation,Baroda North,22.53167,73.08924,38.6,61.6,rising,4.61,59.5,66.1,159,7,0,69.1,67.2,11.3,0.0,1,Medium,1489,1,5,1,0.9941812897378606,99.42,CRITICAL
TX-363,transformer,Baroda South Substation,Baroda South,22.2512,73.04176,12.9,60.0,rising,3.51,77.8,64.5,170,2,1,38.3,47.0,19.3,0.0,1,Medium,1499,1,1,0,0.0026422085018588406,0.26,LOW
FDR-310,feeder,Bharuch Substation,Bharuch,22.40149,73.29931,41.8,66.0,stable,5.32,50.4,74.3,269,0,2,22.6,55.9,4.7,77.0,3,High,2167,2,4,1,0.9978616240329362,99.79,CRITICAL
TX-364,transformer,Padra Substation,Padra,22.41598,72.94809,24.3,58.3,stable,3.51,81.4,78.0,157,7,0,66.0,39.9,17.5,72.7,0,Low,728,0,3,0,0.01965722978249287,1.97,LOW
TX-365,transformer,Baroda South Substation,Baroda South,22.45164,73.26329,30.2,59.9,rising,3.74,69.9,77.4,154,3,0,32.8,84.2,19.6,50.1,0,Low,582,0,1,0,0.0638392954299239,6.38,LOW
FDR-311,feeder,Halol Substation,Halol,22.10852,73.17821,40.2,70.7,rising,4.76,55.1,65.4,223,3,2,50.4,51.4,15.9,42.9,2,Medium,843,0,2,1,0.9805256464615508,98.05,MEDIUM
FDR-312,feeder,Vadodara Central Substation,Vadodara Central,22.02142,73.06283,24.3,63.8,stable,4.27,65.2,69.5,270,1,0,62.1,47.7,20.1,29.2,0,Low,939,0,4,1,0.9773467346230683,97.73,MEDIUM
CAP-172,capacitor_bank,Baroda South Substation,Baroda South,22.26635,73.18597,9.7,60.7,rising,4.29,60.3,87.1,175,3,0,46.3,66.3,23.4,63.3,0,Low,230,0,4,0,0.007865664688213342,0.79,LOW
RCL-167,recloser,Anand Substation,Anand,22.05343,73.08459,8.9,55.3,falling,3.02,89.6,80.5,61,7,0,52.7,79.8,28.0,7.0,0,Medium,991,1,5,0,0.0010604961711242094,0.11,LOW
TX-366,transformer,Halol Substation,Halol,22.08635,73.2917,9.6,53.7,stable,2.17,82.3,45.1,165,4,0,61.5,36.7,29.7,0.5,0,Medium,1523,1,6,0,0.0005599848656414806,0.06,LOW
TX-367,transformer,Bharuch Substation,Bharuch,22.21893,73.47371,33.6,56.6,rising,3.92,73.6,68.3,142,5,0,36.3,49.0,18.6,34.7,0,Medium,1201,0,2,0,0.1358874479735255,13.59,MEDIUM
TX-368,transformer,Halol Substation,Halol,22.32625,72.92013,38.1,63.5,rising,3.85,63.7,48.6,260,7,0,17.9,83.7,8.2,46.7,0,Medium,971,0,6,1,0.9909144271115914,99.09,HIGH
FDR-313,feeder,Baroda South Substation,Baroda South,22.36611,72.91335,2.8,50.5,falling,2.98,82.7,62.0,127,5,0,16.4,77.9,21.6,0.0,0,Low,666,1,4,0,0.0016226261456346225,0.16,LOW
BRK-202,breaker,Baroda North Substation,Baroda North,22.46924,73.31783,40.1,62.3,stable,4.04,65.1,71.6,239,2,0,41.3,41.6,17.9,0.0,0,Medium,922,0,6,1,0.9913258444874153,99.13,HIGH
CAP-173,capacitor_bank,Padra Substation,Padra,22.03077,72.93672,36.1,72.6,stable,5.77,43.9,88.4,208,5,0,61.2,64.7,9.8,35.7,0,Medium,1166,0,2,1,0.9818695010702667,98.19,HIGH
BRK-203,breaker,Karjan Substation,Karjan,22.58073,72.95226,15.2,55.6,rising,2.99,88.8,69.8,80,7,0,39.0,47.9,14.1,22.5,0,Medium,1193,0,2,0,0.0033256092928538547,0.33,LOW
RCL-168,recloser,Nadiad Substation,Nadiad,22.45044,73.38703,16.8,57.6,falling,3.09,67.4,32.2,235,3,0,61.2,21.2,42.7,0.0,0,Medium,1131,0,6,0,0.007456993358087294,0.75,LOW
BRK-204,breaker,Baroda North Substation,Baroda North,22.2577,73.09714,41.8,63.3,rising,4.51,59.7,62.5,158,2,0,22.4,59.0,16.1,0.0,0,Medium,1768,1,6,1,0.9890444971925711,98.9,HIGH
FDR-314,feeder,Anand Substation,Anand,22.36236,72.91154,39.7,61.2,stable,4.52,70.5,59.2,204,5,0,47.7,73.3,38.8,0.0,0,High,2042,2,1,1,0.9901902944661171,99.02,HIGH
FDR-315,feeder,Karjan Substation,Karjan,22.59599,73.15277,19.4,49.7,falling,3.22,78.4,58.6,63,8,0,61.6,67.9,27.4,0.0,0,Low,272,1,2,0,0.0024912639697647256,0.25,LOW
CAP-174,capacitor_bank,Nadiad Substation,Nadiad,22.56978,73.17512,9.1,49.3,falling,2.86,77.5,54.1,24,8,0,40.0,62.5,15.7,77.5,0,Medium,1910,0,2,0,0.0021474889499643753,0.21,LOW
TX-369,transformer,Nadiad Substation,Nadiad,22.44522,73.06703,12.0,52.4,stable,3.35,78.6,92.9,150,7,0,63.8,68.6,20.4,28.3,0,Low,51,0,3,1,0.9395495307014013,93.95,MEDIUM
TX-370,transformer,Vadodara Central Substation,Vadodara Central,22.57745,73.41319,22.9,54.3,rising,3.43,86.7,63.6,95,5,0,44.5,29.7,21.9,75.2,0,Low,333,0,4,0,0.004939515432990058,0.49,LOW
TX-371,transformer,Anand Substation,Anand,22.41436,73.4191,18.5,63.8,falling,3.65,66.6,59.6,171,2,1,24.4,32.6,7.0,0.0,1,Medium,999,1,5,1,0.04069905702006019,4.07,LOW
FDR-316,feeder,Halol Substation,Halol,22.38888,73.45797,24.1,55.6,falling,4.21,64.1,79.2,72,5,0,64.4,55.6,13.8,75.5,1,High,2180,2,6,1,0.4229311016403077,42.29,MEDIUM
FDR-317,feeder,Baroda North Substation,Baroda North,21.9948,73.44515,42.2,68.1,rising,5.85,46.7,93.3,286,6,1,23.9,75.2,20.9,11.4,1,Low,524,0,6,1,0.9959721878086772,99.6,CRITICAL
RCL-169,recloser,Baroda South Substation,Baroda South,21.9922,72.90259,26.1,54.9,stable,3.11,74.1,50.4,93,6,1,28.0,17.6,6.6,53.2,1,Low,20,0,5,0,0.0063837619682924835,0.64,LOW
FDR-318,feeder,Anand Substation,Anand,22.49529,72.95816,26.2,65.9,rising,4.4,70.1,74.6,79,4,0,40.4,71.2,13.7,55.2,0,Low,543,0,3,1,0.9705986438467117,97.06,MEDIUM
FDR-319,feeder,Godhra Substation,Godhra,22.10063,73.26536,26.3,64.1,falling,4.55,69.8,79.3,260,3,0,38.2,44.8,18.7,68.5,0,Low,473,0,4,0,0.829506614589144,82.95,MEDIUM
FDR-320,feeder,Anand Substation,Anand,22.50471,73.25585,10.9,58.2,falling,3.39,76.2,80.5,95,5,0,12.0,26.7,0.0,14.0,0,Low,20,0,2,0,0.0047137821390437,0.47,LOW
FDR-321,feeder,Godhra Substation,Godhra,22.40178,73.09136,33.1,69.0,rising,5.11,59.9,80.2,203,3,1,31.0,59.1,16.5,0.4,2,Low,420,0,1,1,0.9885566821623505,98.86,HIGH
